,Unnamed: 0,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
227,264,USA,United States,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,19.0,,
228,265,CHL,Chile,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,18.0,,
229,266,EST,Estonia,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,17.0,,
230,267,LVA,Latvia,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,23.0,,
231,268,RUS,Russia,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,18.0,,
232,269,SVN,Slovenia,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,18.0,,
233,270,ZAF,South Africa,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,,,18.0,,
235,272,AUS,Australia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,63.5,,
236,273,AUT,Austria,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,80.6,,
237,274,BEL,Belgium,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.1,,
238,275,CAN,Canada,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,82.2,,
239,276,CZE,Czech Republic,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,72.3,,
240,277,DNK,Denmark,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,83.5,,
241,278,FIN,Finland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,85.1,,
242,279,FRA,France,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.5,,
243,280,DEU,Germany,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,72.5,,
244,281,GRC,Greece,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,60.0,,
245,282,HUN,Hungary,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,56.3,,
246,283,ISL,Iceland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,
247,284,IRL,Ireland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,75.9,,
248,285,ITA,Italy,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,58.4,,
249,286,JPN,Japan,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,72.5,,
250,287,KOR,Korea,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,66.6,,
251,288,LUX,Luxembourg,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,75.8,,
252,289,MEX,Mexico,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,41.8,,
253,290,NLD,Netherlands,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,82.0,,
254,291,NZL,New Zealand,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,65.7,,
255,292,NOR,Norway,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,90.1,,
256,293,POL,Poland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,67.3,,
257,294,PRT,Portugal,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.4,,
258,295,SVK,Slovak Republic,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,63.5,,
259,296,ESP,Spain,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,82.1,,
260,297,SWE,Sweden,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,75.6,,
261,298,CHE,Switzerland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,85.3,,
262,299,TUR,Turkey,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,59.8,,
263,300,GBR,United Kingdom,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,77.7,,
264,301,USA,United States,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.9,,
265,302,BRA,Brazil,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,35.6,,
266,303,CHL,Chile,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,47.9,,
267,304,EST,Estonia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,69.0,,
268,305,ISR,Israel,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,69.8,,
269,306,LVA,Latvia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,62.4,,
270,307,RUS,Russia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,52.8,,
271,308,SVN,Slovenia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.1,,
272,309,ZAF,South Africa,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,,,36.1,,
274,311,AUS,Australia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,80.1,,
275,312,AUT,Austria,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,84.1,,
276,313,BEL,Belgium,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,81.6,,
277,314,CAN,Canada,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,92.2,,
278,315,CZE,Czech Republic,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,82.7,,
279,316,DNK,Denmark,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,92.3,,
280,317,FIN,Finland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,94.5,,
281,318,FRA,France,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,76.1,,
282,319,DEU,Germany,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,77.9,,
283,320,GRC,Greece,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,69.8,,
284,321,HUN,Hungary,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,65.6,,
285,322,ISL,Iceland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,95.1,,
286,323,IRL,Ireland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,83.2,,
287,324,ITA,Italy,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,64.8,,
288,325,JPN,Japan,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,81.1,,
289,326,KOR,Korea,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,73.4,,
290,327,LUX,Luxembourg,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,80.3,,
291,328,MEX,Mexico,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,45.8,,
292,329,NLD,Netherlands,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,91.4,,
293,330,NZL,New Zealand,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,81.3,,
294,331,NOR,Norway,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,96.5,,
295,332,POL,Poland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,73.9,,
296,333,PRT,Portugal,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,84.8,,
297,334,SVK,Slovak Republic,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,71.7,,
298,335,ESP,Spain,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,84.7,,
299,336,SWE,Sweden,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,87.9,,
300,337,CHE,Switzerland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,88.8,,
301,338,TUR,Turkey,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,67.3,,
302,339,GBR,United Kingdom,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,81.3,,
303,340,USA,United States,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,84.0,,
304,341,BRA,Brazil,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,44.7,,
305,342,CHL,Chile,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,52.6,,
306,343,EST,Estonia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,80.7,,
307,344,ISR,Israel,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,78.0,,
308,345,LVA,Latvia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,72.4,,
309,346,RUS,Russia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,63.1,,
310,347,SVN,Slovenia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,93.1,,
311,348,ZAF,South Africa,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,,,45.4,,
313,350,AUS,Australia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,48.8,,
314,351,AUT,Austria,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,77.4,,
315,352,BEL,Belgium,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,59.1,,
316,353,CAN,Canada,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,73.1,,
317,354,CZE,Czech Republic,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,62.6,,
318,355,DNK,Denmark,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,74.9,,
319,356,FIN,Finland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,76.2,,
320,357,FRA,France,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,65.5,,
321,358,DEU,Germany,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,67.4,,
322,359,GRC,Greece,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,50.8,,
323,360,HUN,Hungary,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,48.2,,
324,361,ISL,Iceland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,77.8,,
325,362,IRL,Ireland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,68.9,,
326,363,ITA,Italy,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,52.6,,
327,364,JPN,Japan,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,64.8,,
328,365,KOR,Korea,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,60.0,,
329,366,LUX,Luxembourg,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,71.5,,
330,367,MEX,Mexico,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,38.3,,
331,368,NLD,Netherlands,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,72.8,,
332,369,NZL,New Zealand,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,51.8,,
333,370,NOR,Norway,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,83.5,,
334,371,POL,Poland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,61.2,,
335,372,PRT,Portugal,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,63.1,,
336,373,SVK,Slovak Republic,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,55.9,,
337,374,ESP,Spain,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,79.7,,
338,375,SWE,Sweden,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,63.2,,
339,376,CHE,Switzerland,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,81.9,,
340,377,TUR,Turkey,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,52.4,,
341,378,GBR,United Kingdom,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,74.3,,
342,379,USA,United States,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,63.8,,
343,380,BRA,Brazil,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,27.3,,
344,381,CHL,Chile,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,43.5,,
345,382,EST,Estonia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,59.2,,
346,383,ISR,Israel,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,62.1,,
347,384,LVA,Latvia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,54.4,,
348,385,RUS,Russia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,44.5,,
349,386,SVN,Slovenia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,79.3,,
350,387,ZAF,South Africa,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,,,27.5,,
352,425,AUS,Australia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,32759.0,,
353,426,AUT,Austria,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,33541.0,,
354,427,BEL,Belgium,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,30364.0,,
355,428,CAN,Canada,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,30854.0,,
356,429,CZE,Czech Republic,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,21453.0,,
357,430,DNK,Denmark,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,29606.0,,
358,431,FIN,Finland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,29943.0,,
359,432,FRA,France,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,31304.0,,
360,433,DEU,Germany,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,34294.0,,
361,434,GRC,Greece,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,17700.0,,
362,435,IRL,Ireland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,25310.0,,
363,436,ITA,Italy,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,26588.0,,
364,437,JPN,Japan,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,29798.0,,
365,438,KOR,Korea,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,21882.0,,
366,439,LUX,Luxembourg,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,39264.0,,
367,440,NLD,Netherlands,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,29333.0,,
368,441,NOR,Norway,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,35725.0,,
369,442,POL,Poland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,19814.0,,
370,443,PRT,Portugal,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,21203.0,,
371,444,SVK,Slovak Republic,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,20474.0,,
372,445,ESP,Spain,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,23999.0,,
373,446,SWE,Sweden,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,31287.0,,
374,447,CHE,Switzerland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,37466.0,,
375,448,GBR,United Kingdom,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,28715.0,,
376,449,USA,United States,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,45284.0,,
377,450,EST,Estonia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,19697.0,,
378,451,LVA,Latvia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,16275.0,,
379,452,SVN,Slovenia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,,,20820.0,,
381,454,AUS,Australia,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,427064.0,,
382,455,AUT,Austria,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,308325.0,,
383,456,BEL,Belgium,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,386006.0,,
384,457,CAN,Canada,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,423849.0,,
385,458,DNK,Denmark,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,118637.0,,
386,459,FIN,Finland,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,200827.0,,
387,460,FRA,France,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,280653.0,,
388,461,DEU,Germany,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,259667.0,,
389,462,GRC,Greece,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,150134.0,,
390,463,HUN,Hungary,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,104458.0,,
391,464,IRL,Ireland,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,217130.0,,
392,465,ITA,Italy,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,279889.0,,
393,466,JPN,Japan,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,305878.0,,
394,467,KOR,Korea,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,285980.0,,
395,468,LUX,Luxembourg,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,769053.0,,
396,469,NLD,Netherlands,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,157824.0,,
397,470,NZL,New Zealand,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,388514.0,,
398,471,NOR,Norway,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,228936.0,,
399,472,POL,Poland,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,210991.0,,
400,473,PRT,Portugal,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,232666.0,,
401,474,SVK,Slovak Republic,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,119696.0,,
402,475,ESP,Spain,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,373548.0,,
403,476,GBR,United Kingdom,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,548392.0,,
404,477,USA,United States,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,632100.0,,
405,478,CHL,Chile,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,100967.0,,
406,479,EST,Estonia,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,159373.0,,
407,480,LVA,Latvia,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,70160.0,,
408,481,SVN,Slovenia,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,,,203044.0,,
410,483,AUS,Australia,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.0,,
411,484,AUT,Austria,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,72.0,,
412,485,BEL,Belgium,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,63.0,,
413,486,CAN,Canada,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.0,,
414,487,CZE,Czech Republic,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,74.0,,
415,488,DNK,Denmark,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,74.0,,
416,489,FIN,Finland,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.0,,
417,490,FRA,France,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,65.0,,
418,491,DEU,Germany,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,75.0,,
419,492,GRC,Greece,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,53.0,,
420,493,HUN,Hungary,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,68.0,,
421,494,ISL,Iceland,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,
422,495,IRL,Ireland,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,67.0,,
423,496,ITA,Italy,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,58.0,,
424,497,JPN,Japan,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,75.0,,
425,498,KOR,Korea,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,67.0,,
426,499,LUX,Luxembourg,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,66.0,,
427,500,MEX,Mexico,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,61.0,,
428,501,NLD,Netherlands,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,76.0,,
429,502,NZL,New Zealand,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,77.0,,
430,503,NOR,Norway,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,,,74.0,,
